Broome,-75.9078,42.1041469024,Railroad Terminal Historic District
Broome,-75.912,42.1014308895,State Street-Henry Street Historic District
Cortland,-76.0927,42.5962045598,Main Street Historic District
Broome,-75.9115,42.0988718462,Court Street Historic District
Jefferson,-76.0256,44.2886848303,Thousand Island Park Historic District
St. Lawrence,-75.4931,44.6994251823,Library Park Historic District
St. Lawrence,-75.1633,44.5909583584,Saint Lawrence University-Old Campus Historic District
St. Lawrence,-75.1687,44.5956413464,Village Park Historic District (Boundary Increase #2)
Oneida,-75.366,43.1775262615,Oriskany Battlefield
Oneida,-75.2532,43.1050147667,Utica State Hospital
Oneida,-75.3632,43.4032761278,"Five Lock Combine and Locks 37 & 38, Black River Canal"
Oneida,-75.2277,43.1042880784,Lower Genesee Street Historic District
Lewis,-75.4293,43.5651485977,Constableville Village Historic District
Madison,-75.6472,43.0879340206,Main-Broad-Grove Streets Historic District
Oneida,-75.4556,43.2128561114,Gansevoort-Bellamy Historic District
Oneida,-75.2913,43.1044648283,Middle Mills Historic District/Boundary Expansion
Oneida,-75.3799,43.0472200287,Clinton Village Historic District
Lewis,-75.4221,43.5615075214,Constable Hall
Otsego,-74.8733,42.7940633437,Hyde Hall
Delaware,-74.8621,42.3541751761,MacDonald Farm
Chenango,-75.5232,42.5314368772,Chenango County Courthouse District
Chenango,-75.5244,42.53716215,North Broad Street Historic District
Otsego,-75.0614,42.4574543521,Walnut Street Historic District
Chenango,-75.4781,42.2953210148,Bainbridge Historic District
Otsego,-75.3226,42.4693120615,Gilbertsville Historic District
Delaware,-74.9041,42.2765248786,Murray Hill
Chenango,-75.332,42.6235911521,New Berlin Historic District
Delaware,-75.1657,42.3408449985,Franklin Village Historic District
Madison,-75.5419,42.824416696,Hamilton Village Historic District
Otsego,-74.8352,42.7034547927,"North, Benjamin D., House"
Otsego,-74.8411,42.6874691272,Middlefield Hamlet Historic District
Chenango,-75.493,42.6770162195,Sherburne Historic District
Warren,-73.8014,43.6519766938,Chestertown Historic District
Essex,-73.5878,44.2158214128,Hand-Hale Historic District
Franklin,-74.2744,44.4090016203,Camp Wild Air
Hamilton,-74.6476,43.7448386617,Camp Uncas
Hamilton,-74.629,43.7643044857,Sagamore
Franklin,-74.3333,44.2767680652,Eagle Island Camp
Franklin,-74.3337,44.2837815898,Moss Ledge
Franklin,-74.3432,44.2787486307,Prospect Point Camp
Franklin,-74.3015,44.421045256,Camp Topridge
Essex,-73.7145,43.875398687,"Fried, Samson, Estate"
Essex,-73.4109,44.2566240472,Essex County Home and Farm
Essex,-73.3838,44.4021761798,Edgewater Farm
Essex,-73.5349,43.9214886787,Ironville Historic District
Essex,-73.4245,44.0057103503,Fort Crown Point
Essex,-73.3524,44.3126452173,Essex Village Historic District
Warren,-73.7865,43.4951013399,Warrensburg Hamlet Historic District
Washington,-73.4015,43.5563311285,Main Street Historic District
Warren,-73.5053,43.6940149184,Silver Bay Association Complex
Fulton,-74.3829,43.0152570336,Johnson Hall
Montgomery,-74.2658,42.9464337194,Erie Canal
Schenectady,-74.1246,42.7409268675,Christman Bird and Wildlife Sanctuary
Herkimer,-74.8156,43.0267702233,Herkimer House
Herkimer,-74.7686,43.102083961,Dolge Company Factory Complex
Montgomery,-74.6076,42.9341688393,"Nellis, Jacob, Farmhouse"
Montgomery,-74.6161,42.9340840619,Nelliston Historic District
Schenectady,-74.2616,42.752008187,Becker Farmhouse
Schenectady,-74.2207,42.8123845252,Chapman Farmhouse
Schenectady,-74.1876,42.7425612261,Delanson Historic District
Schenectady,-74.1515,42.7486466018,Gaige Homestead
Schenectady,-74.1782,42.8288263499,"Green, Joseph, Farmhouse"
Schenectady,-74.2132,42.7666247825,Halladay Farmhouse
Schenectady,-74.2254,42.7883624831,Ladd Farmhouse
Schenectady,-74.1541,42.8364391978,"Lasher, George, House"
Schenectady,-74.2393,42.7976066033,"Liddle, Thomas, Farm Complex"
Schenectady,-74.2067,42.7784590233,"Liddle, Alexander, Farmhouse"
Schenectady,-74.1222,42.7764121905,"Liddle, Robert, Farmhouse"
Fulton,-74.3445,43.051288555,Downtown Gloversville Historic District
Schenectady,-74.1277,42.7545361838,Duane Mansion
Otsego,-74.751,42.7974750864,Cherry Valley Historic District
Fulton,-74.3362,43.0669232336,Kingsboro Historic District
Schoharie,-74.3108,42.6705284217,Schoharie Valley Railroad Complex
Schenectady,-74.0083,42.771085412,Dellemont-Wemple Farm
Albany,-73.8203,42.7395977434,Watervliet Shaker Historic District
Saratoga,-73.9644,42.9336818836,Charlton Historic District
Rensselaer,-73.6941,42.6762321667,Defreest Homestead
Saratoga,-73.6787,42.7908127348,Waterford Village Historic District
Rensselaer,-73.7486,42.5707792821,"Staats, Joachim, House And Gerrit Staats Ruin"
Albany,-73.706,42.7814490048,Harmony Mill Historic District
Rensselaer,-73.662,42.7135186425,"Willard, Emma, School"
Albany,-73.7542,42.7008577247,Loudon Road Historic District
Albany,-73.9114,42.6997898716,Albany Glassworks Site
Albany,-73.7335,42.6940111687,"Sage, Henry M., Estate"
Albany,-74.0298,42.7021268557,Altamont Historic District
Albany,-74.0346,42.6873310452,Aumic House
Albany,-74.017,42.6764149818,"Crounse, John and Henry, Farm Complex"
Albany,-73.9889,42.7422141938,"Parker, Charles, House"
Albany,-73.9052,42.7027078874,Rose Hill
Albany,-74.0354,42.7313683895,Vanderpool Farm Complex
Rensselaer,-73.6684,42.7632241347,Oakwood Cemetery
Albany,-73.7004,42.7734634645,Downtown Cohoes Historic District
Albany,-73.76,42.639698466,South End-Groesbeckville Historic District
Schenectady,-74.188,42.7339870024,Quaker Street Historic District
Schenectady,-74.2552,42.7242282048,Sheldon Farmhouse
Schenectady,-74.2865,42.7312976257,"Wing, Joseph, Farm Complex"
Albany,-73.8022,42.7620404726,"Hills, Ebenezer, Jr., Farmhouse"
Albany,-73.7631,42.714700932,Treemont Manor
Rensselaer,-73.6911,42.7281004225,Central Troy Historic District
Albany,-73.7073,42.7195725638,Watervliet Arsenal
Albany,-73.7715,42.6569903559,Washington Park Historic District
Saratoga,-73.795,42.9375203928,Round Lake Historic District
Albany,-73.7579,42.645337211,Mansion Historic District
Albany,-73.692,42.7507618752,Rensselaer and Saratoga Railroad: Green Island Car Shops
Schenectady,-73.9281,42.8132700899,Union Street Historic District
Albany,-73.7542,42.6439416283,Pastures Historic District
Albany,-73.7562,42.6530343954,Lafayette Park Historic District
Albany,-73.7477,42.6582083392,Broadway-Livingston Avenue Historic District
Rensselaer,-73.6876,42.7358089261,Northern River Street Historic District
Rensselaer,-73.3066,42.934178303,Bennington Battlefield
Washington,-73.2893,42.9718831662,White Creek Historic District
Rensselaer,-73.351,42.9017733292,Hoosick Falls Historic District
Saratoga,-73.8506,43.0087683734,Union Mill Complex
Saratoga,-73.7982,43.0554107854,Saratoga Spa State Park District
Washington,-73.3269,43.1724960355,Salem Historic District
Columbia,-73.8274,42.2153280644,Olana
Columbia,-73.7034,42.3701471256,"Lindenwald (Van Buren, Martin, National Historic Site)"
Greene,-73.8468,42.3455319715,"Bronck, Pieter, House"
Schoharie,-74.4644,42.4520753382,Lansing Manor House
Schoharie,-74.4486,42.4696177381,North Blenheim Historic District
Columbia,-73.7341,42.3560864583,Stuyvesant Falls Mill District
Greene,-73.9067,42.2666693359,Newkirk Homestead
Greene,-73.919,42.2631907714,Salisbury Manor
Ulster,-74.1384,42.0551397508,Byrdcliff Historic District
Greene,-73.7965,42.3517519745,Reed Street Historic District
Delaware,-74.6247,42.4145231118,Churchill Park Historic District
Ulster,-73.9524,42.0774088951,Main-Partition Streets Historic District
Greene,-73.8624,42.2192163531,East Side Historic District
Albany,-74.1351,42.5169291865,Rensselaerville Historic District
Columbia,-73.8937,42.0930705661,Coons House
Schoharie,-74.657,42.5741483515,Bute-Warner-Truax Farm
Ulster,-74.7513,42.0235560721,Beaverkill Valley Inn
Ulster,-73.9509,42.1404531812,Trumpbour Homestead Farm
Greene,-73.8541,42.3939103579,"Houghtaling, Peter, Farm, and Lime Kiln"
Dutchess,-73.8849,41.9660602675,Sipperly-Lown Farmhouse
Delaware,-74.6235,42.1428729191,Pakatakan Artist's Colony Historic District
Greene,-74.0502,42.4137934509,Prevost Manor House
Otsego,-74.7495,42.5920699977,Worcester Historic District
Delaware,-74.5661,42.2907219736,Roxbury Historic District
Columbia,-73.3835,42.4507681217,Mount Lebanon Shaker Society
Albany,-73.7916,42.476592476,"Coeymans, Ariaantje, House"
Columbia,-73.742,42.4369615332,"Van Alen, Johannis L., Farm"
Columbia,-73.7003,42.3916227481,Kinderhook Village Historic District
Rensselaer,-73.7237,42.4776889636,Muitzes Kill Historic District
Rensselaer,-73.6192,42.4930794472,"Smith, Henry Tunis, Farm"
Rensselaer,-73.7683,42.4843432546,Schodack Landing Historic District
Rensselaer,-73.6071,42.5152385256,Church Street Historic District
Rensselaer,-73.6153,42.5175166309,Albany Avenue Historic District
Greene,-73.811,42.2605373654,Athens Lower Village Historic District
Columbia,-73.7108,42.2214068636,"Van Rensselaer, Jacob Rutsen, House and Mill Complex"
Columbia,-73.8187,42.0939605058,Hickory Hill
Columbia,-73.4291,42.4688201571,"Gilbert, Elisha, House"
Columbia,-73.531,42.3918734159,Knollcroft
Columbia,-73.7895,42.250996502,Hudson Historic District
Columbia,-73.6751,42.1066453535,House at New Forge
Columbia,-73.8169,42.128964277,Richmond Hill
Columbia,-73.4461,42.3199844591,"Millay, Edna St. Vincent, House and Gardens (Steelpetop))"
Columbia,-73.785,42.2423895627,"Bronson, Dr. Oliver, House And Stables"
Rensselaer,-73.611,42.5150348844,Chatham Street Row
Dutchess,-73.938,41.7669279185,Home of Franklin D. Roosevelt National Historic Site
Ulster,-74.0882,41.7518427084,Huguenot Street Historic District
Dutchess,-73.909,41.9282951145,Rhinebeck Village Historic District
Ulster,-73.987,41.9188595201,Rondout-West Strand Historic District
Dutchess,-73.8989,41.7621350164,"Roosevelt, Eleanor, National Historic Site"
Dutchess,-73.9269,41.8451093903,"Hendricks, John, House and Dutch Barn"
Dutchess,-73.744,41.7738951701,Lynfield (Milton Ham House)
Dutchess,-73.8835,41.8832204264,Strawberry Hill
Dutchess,-73.9132,41.8949411833,Barringer Farmhouse
Dutchess,-73.835,41.9360596678,Williams Farm
Dutchess,-73.867,41.8946844497,"Traver, John H., Farm"
Dutchess,-73.8993,41.9059972957,Mansakenning
Ulster,-74.1444,41.8471870466,Main Street Historic District
Dutchess,-73.7832,41.7580886413,Newcomb-Brown Estate
Ulster,-73.9951,41.9267637656,Kingston City Hall
Ulster,-73.984,41.9161769622,Kingston-Port Ewen Suspension Bridge
Orange,-74.2769,41.4685835755,Bull-Jackson House
Ulster,-74.2342,41.6424339948,"Decker, Johannes, Farm"
Orange,-74.2393,41.5284159666,Bridge Street Historic District
Orange,-74.2234,41.5310591656,Montgomery Worsted Mills
Orange,-74.2379,41.525250397,Union Street-Academy Hill Historic District
Dutchess,-73.9283,41.6966695205,Academy Street Historic District
Dutchess,-73.988,41.4553783286,Bannerman's Island Arsenal
Dutchess,-73.9562,41.4909886258,Mount Beacon Incline Railway and Power House
Dutchess,-73.9812,41.5239256873,Mount Gulian
Ulster,-74.2562,41.6700097144,"Aldrich, Peter, Homestead"
Ulster,-74.1712,41.6835469216,Bevier House
Ulster,-74.1963,41.6238633029,"Crowell, J.B., and Son Brick Mould Mill Complex"
Ulster,-74.2621,41.6435875716,Dill Farm
Ulster,-74.2921,41.6515512751,"Jansen, Thomas, House"
Ulster,-74.2682,41.6671974743,"Jansen, Johannes, House and Dutch Barn"
Ulster,-74.2211,41.6702982871,Van Vleck House
Dutchess,-73.9213,41.5979104845,Wappingers Falls Historic District
Dutchess,-73.9704,41.5500535083,"Carman, Cornelius, House"
Dutchess,-73.9275,41.687436749,"Vassar, Matthew, Estate (Springside)"
Dutchess,-73.9018,41.5346447241,Fishkill Village District
Orange,-73.9811,41.5863975854,Mill House (Gomez the Jew House)
Dutchess,-73.9298,41.6978823504,Garfield Place Historic District
Orange,-74.1194,41.2972166099,Arden (E.H. Harriman Estate)
Rockland,-73.9764,41.2411822262,Stony Point Battlefield
Putnam,-73.9406,41.3685550283,Castle Rock
Orange,-74.2054,41.2004161224,Tuxedo Park
Westchester,-73.9056,41.3123543804,Van Cortlandt Upper Manor House
Putnam,-73.9433,41.4158397097,Fair Lawn
Putnam,-73.9473,41.3829992581,Garrison Landing Historic District
Putnam,-73.9381,41.3794176439,Hurst-Pierrepont Estate
Putnam,-73.9345,41.4294379616,Montrest
Putnam,-73.9356,41.3764187525,Oulagisket
Putnam,-73.9443,41.3810129539,Rock Lawn and Carriage House
Putnam,-73.9318,41.3837642768,"Thompson, Walter, House and Carriage House"
Westchester,-73.8954,41.2979742227,Beecher-McFadden Estate
Westchester,-73.9033,41.2902995558,Villa Loretto
Putnam,-73.9546,41.4196546211,Cold Spring Historic District
Rockland,-73.946,41.019911441,De Wint House
Westchester,-73.7778,41.1723008528,Old Chappaqua Historic District
Westchester,-73.8866,40.9670620613,Untermyer Park
Westchester,-73.8432,41.0900247995,"Rockefeller, Sr., John D., Estate"
Westchester,-73.7899,41.068975614,"Hartford, John A., House"
Westchester,-73.8701,41.0128096274,Estherwood and Carriage House
Westchester,-73.8695,41.1652942897,Brandreth Pill Factory
Westchester,-73.8589,41.0816619153,Patriot's Park
Westchester,-73.712,41.1253833741,Bedford Road Historic District
Rockland,-74.1635,41.1407500363,Torne Brook Farm
Sullivan,-74.7476,41.8017859992,Liberty Village Historic District
Sullivan,-74.539,41.8467103901,Grahamsville Historic District
Ulster,-74.3771,41.6610600458,"Chetolah (George Inness, Jr, Estate)"
Sullivan,-74.914,41.9491980062,Rockland Mill Complex
Sullivan,-74.9399,41.7798129065,Jeffersonville School
Nassau,-73.4968,40.8857469259,Sagamore Hill National Historic Site
Bronx,-73.8913,40.8946134079,"Van Cortlandt, Frederick, House"
Westchester,-73.6583,41.2505954596,"Jay, John, Homestead"
Westchester,-73.8968,40.9531517881,"Trevor, John Bond, House (Glenview)"
Nassau,-73.5464,40.8794867346,"Beekman, James William, House"
Suffolk,-73.3961,40.9544166618,Eatons Neck Light
Westchester,-73.6389,41.204114044,Bedford Village Historic District
Westchester,-73.6554,41.3284280666,"Purdy, Joseph, Homestead"
Nassau,-73.5132,40.9025023507,Seawanhaka Corinthian Yacht Club
Nassau,-73.4953,40.8665585238,Elmwood
Nassau,-73.5078,40.8839963046,"Roosevelt, James Alfred, Estate"
Nassau,-73.6435,40.8753427088,Woolworth Estate
Nassau,-73.6159,40.8950610801,"Aldred, John E., Estate"
Nassau,-73.5342,40.8674255691,Adam-Derby House
Suffolk,-73.4711,40.9296717729,"Field, Marshall III, Estate"
Bronx,-73.9091,40.91391399,Fonthill Castle and the Administration Building of the College of
Westchester,-73.6711,40.9690282547,Playland Amusement Park
Bronx,-73.9126,40.8988103702,Wave Hill
Westchester,-73.8919,40.9452961473,Delavan Terrace Historic District
Westchester,-73.8829,40.9430641641,"Smith, Alexander, Carpet Mills Historic District"
Westchester,-73.6747,41.3409537785,"Crane, Gerard, House"
Suffolk,-73.4173,40.9006604835,Bay Crest Historic District
Suffolk,-73.4365,40.8947853074,"Brown, George McKesson, Estate-Coindre Hall"
Suffolk,-73.4161,40.8911161487,East Shore Road Historic District
Suffolk,-73.4613,40.8593681886,Harbor Road Historic District
Suffolk,-73.3813,40.8634734596,Ireland-Gardiner Farm
Suffolk,-73.4623,40.8730031111,Shore Road Historic District
Westchester,-73.5752,41.2102621166,Pound Ridge Historic District
Suffolk,-73.4878,40.918473382,Fort Hill Estate
Westchester,-73.8306,40.9421463655,Lawrence Park Historic District
Suffolk,-73.2951,40.8260178638,"Carll, Marion, Farm"
Suffolk,-73.2256,40.843447937,Blydenburgh Park Historic District
Suffolk,-73.3411,40.8121226598,Carll House
Suffolk,-73.4413,40.8078898812,"Harrison, Wallace K., Estate"
Suffolk,-73.3193,40.8104084206,Seaman Farm
Suffolk,-73.4247,40.8208762261,"Oakley, John, House"
Nassau,-73.5954,40.773629169,"Phipps, John S., Estate (Old Westbury Gardens)"
Nassau,-73.5376,40.8386706163,"Moore, Benjamin, Estate"
Nassau,-73.6478,40.7977903581,Roslyn Village Historic District
Nassau,-73.6377,40.7581559323,East Williston Village Historic District
New York,-73.9655,40.7825890692,Central Park
New York,-73.9388,40.8347045632,Jumel Terrace Historic District
Queens,-73.9245,40.7567598869,Paramount Studios Complex
New York,-73.9384,40.8251007843,Dunbar Apartments
New York,-73.9465,40.8321844791,Chapel of the Intercession Complex and Trinity Cemetery
New York,-73.9591,40.778840575,Church of St. Ignatius Loyola Complex
New York,-73.9733,40.7814189842,Central Park West Historic District
Bronx,-73.8997,40.8168176479,Longwood Historic District
Bronx,-73.9039,40.8273997894,Morris High School Historic District
New York,-73.9741,40.8002906902,Riverside Park and Drive
New York,-73.9659,40.7701078736,Upper East Side Historic District
Bronx,-73.9186,40.8331029707,Grand Concourse Historic District
New York,-73.979,40.7589138158,Rockefeller Center
Queens,-73.9463,40.7472189706,Hunters Point Historic District
Bronx,-73.7924,40.8056729981,Fort Schuyler
Kings,-73.9553,40.7295088455,Greenpoint Historic District
Queens,-73.9166,40.7479469285,Sunnyside Gardens Historic District
Kings,-73.993,40.7037417896,Fulton Ferry District
New York,-74.0005,40.7230256995,SoHo Historic District
